test_id,message_length,sha256_bits_changed,esha256_bits_changed
4752,63,130,131
4753,64,138,124
4754,65,130,128
4755,66,126,127
4756,67,131,133
4757,68,120,127
4758,69,135,132
4759,70,128,137
4760,71,137,136
4761,72,129,132
4762,73,117,133
4763,74,133,124
4764,75,131,112
4765,76,128,132
4766,77,135,142
4767,78,127,117
4768,79,122,124
4769,80,121,125
4770,81,127,126
4771,82,116,127
4772,83,118,116
4773,84,114,137
4774,85,108,127
4775,86,134,130
4776,87,135,122
4777,88,137,118
4778,89,138,115
4779,90,124,135
4780,91,123,124
4781,92,122,111
4782,93,128,116
4783,94,141,128
4784,95,121,130
4785,96,130,131
4786,97,127,138
4787,98,113,143
4788,99,121,137
4789,100,122,130
4790,101,133,127
4791,102,136,126
4792,103,103,137
4793,104,130,122
4794,105,140,129
4795,106,133,130
4796,107,143,130
4797,108,131,128
4798,109,134,140
4799,110,138,116
4800,111,126,123
4801,112,134,131
4802,113,129,137
4803,114,135,136
4804,115,117,124
4805,116,139,115
4806,117,140,129
4807,118,128,111
4808,119,131,116
4809,120,121,126
4810,121,124,129
4811,122,123,139
4812,123,140,114
4813,124,139,129
4814,125,125,127
4815,126,126,127
4816,127,108,104
4817,16,131,132
4818,17,114,133
4819,18,119,132
4820,19,113,122
4821,20,133,124
4822,21,133,116
4823,22,125,125
4824,23,138,127
4825,24,131,130
4826,25,144,129
4827,26,124,123
4828,27,127,144
4829,28,114,130
4830,29,141,131
4831,30,127,131
4832,31,138,121
4833,32,135,129
4834,33,121,127
4835,34,141,132
4836,35,120,139
4837,36,136,133
4838,37,141,140
4839,38,131,135
4840,39,141,126
4841,40,140,119
4842,41,121,125
4843,42,130,126
4844,43,124,118
4845,44,124,132
4846,45,138,120
4847,46,133,142
4848,47,132,132
4849,48,125,141
4850,49,127,129
4851,50,132,120
4852,51,126,139
4853,52,138,119
4854,53,127,133
4855,54,128,122
4856,55,136,137
4857,56,131,120
4858,57,126,132
4859,58,124,123
4860,59,126,120
4861,60,136,127
4862,61,128,154
4863,62,132,126
4864,63,131,112
4865,64,120,119
4866,65,136,136
4867,66,124,144
4868,67,134,138
4869,68,128,127
4870,69,137,137
4871,70,119,125
4872,71,121,123
4873,72,119,132
4874,73,133,129
4875,74,127,124
4876,75,120,128
4877,76,128,121
4878,77,129,120
4879,78,113,132
4880,79,124,133
4881,80,130,120
4882,81,129,124
4883,82,114,129
4884,83,132,131
4885,84,130,143
4886,85,136,133
4887,86,125,130
4888,87,125,121
4889,88,130,114
4890,89,117,135
4891,90,103,114
4892,91,123,122
4893,92,140,134
4894,93,113,129
4895,94,133,140
4896,95,139,117
4897,96,118,124
4898,97,116,122
4899,98,118,119
4900,99,126,142
4901,100,127,119
4902,101,117,126
4903,102,129,129
4904,103,136,137
4905,104,127,142
4906,105,137,133
4907,106,128,138
4908,107,132,129
4909,108,127,138
4910,109,139,132
4911,110,138,131
4912,111,124,118
4913,112,130,126
4914,113,128,121
4915,114,124,124
4916,115,135,132
4917,116,127,125
4918,117,137,127
4919,118,124,124
4920,119,122,145
4921,120,120,123
4922,121,129,140
4923,122,127,129
4924,123,131,129
4925,124,133,125
4926,125,132,134
4927,126,115,127
4928,127,130,134
4929,16,140,125
4930,17,129,124
4931,18,135,120
4932,19,129,131
4933,20,133,122
4934,21,145,126
4935,22,138,129
4936,23,144,131
4937,24,123,129
4938,25,134,115
4939,26,124,122
4940,27,132,135
4941,28,134,139
4942,29,141,129
4943,30,134,116
4944,31,141,127
4945,32,127,132
4946,33,133,116
4947,34,114,134
4948,35,117,123
4949,36,122,123
4950,37,138,124
4951,38,126,132
4952,39,120,129
4953,40,139,138
4954,41,119,129
4955,42,130,128
4956,43,142,140
4957,44,141,129
4958,45,116,123
4959,46,122,115
4960,47,116,124
4961,48,135,121
4962,49,141,134
4963,50,127,135
4964,51,152,140
4965,52,129,109
4966,53,130,121
4967,54,123,136
4968,55,121,140
4969,56,137,149
4970,57,129,132
4971,58,127,128
4972,59,116,129
4973,60,127,137
4974,61,113,117
4975,62,131,128
4976,63,127,134
4977,64,146,119
4978,65,128,132
4979,66,123,132
4980,67,118,115
4981,68,121,138
4982,69,128,127
4983,70,130,140
4984,71,130,125
4985,72,136,126
4986,73,137,143
4987,74,148,123
4988,75,124,127
4989,76,135,133
4990,77,131,122
4991,78,138,131
4992,79,122,129
4993,80,132,136
4994,81,138,132
4995,82,133,124
4996,83,124,132
4997,84,133,128
4998,85,130,113
4999,86,125,146
5000,87,132,137
5001,88,131,138
5002,89,148,133
5003,90,131,137
5004,91,125,133
5005,92,125,142
5006,93,133,128
5007,94,126,127
5008,95,136,136
5009,96,139,139
5010,97,134,136
5011,98,121,127
5012,99,137,129
5013,100,130,124
5014,101,139,138
5015,102,125,122
5016,103,127,122
5017,104,128,137
5018,105,140,119
5019,106,123,121
5020,107,128,131
5021,108,129,134
5022,109,115,123
5023,110,130,132
5024,111,131,142
5025,112,124,119
5026,113,125,135
5027,114,122,137
5028,115,129,135
5029,116,120,115
5030,117,129,129
5031,118,126,128
5032,119,119,108
5033,120,123,131
5034,121,128,134
5035,122,133,122
5036,123,122,117
5037,124,128,126
5038,125,113,134
5039,126,144,122
5040,127,129,108
5041,16,121,139
5042,17,125,133
5043,18,113,119
5044,19,125,115
5045,20,130,131
5046,21,135,136
5047,22,120,126
5048,23,139,118
5049,24,118,133
5050,25,127,135
5051,26,129,125
5052,27,120,127
5053,28,121,120
5054,29,143,131
5055,30,136,130
5056,31,126,120
5057,32,134,110
5058,33,134,130
5059,34,133,136
5060,35,132,124
5061,36,118,125
5062,37,127,123
5063,38,134,150
5064,39,110,119
5065,40,120,120
5066,41,121,126
5067,42,127,132
5068,43,136,125
5069,44,117,120
5070,45,128,142
5071,46,138,133
5072,47,139,121
5073,48,137,126
5074,49,139,143
5075,50,148,120
5076,51,130,130
5077,52,124,140
5078,53,124,123
5079,54,127,114
5080,55,126,128
5081,56,126,128
5082,57,132,133
5083,58,125,130
5084,59,131,138
5085,60,127,125
5086,61,135,125
5087,62,121,123
5088,63,124,132
5089,64,134,128
5090,65,134,127
5091,66,145,129
5092,67,128,116
5093,68,129,130
5094,69,116,113
5095,70,139,145
5096,71,129,127
5097,72,138,119
5098,73,138,129
5099,74,127,124
5100,75,130,129
5101,76,136,126
5102,77,122,130
5103,78,142,119
5104,79,124,124
5105,80,128,121
5106,81,145,123
5107,82,126,136
5108,83,134,129
5109,84,121,123
5110,85,116,118
5111,86,139,121
5112,87,129,126
5113,88,111,132
5114,89,127,140
5115,90,123,132
5116,91,123,134
5117,92,136,136
5118,93,136,138
5119,94,117,135
5120,95,122,137
5121,96,116,130
5122,97,123,126
5123,98,118,126
5124,99,128,125
5125,100,130,121
5126,101,129,134
5127,102,123,123
5128,103,133,134
5129,104,136,115
5130,105,130,135
5131,106,129,117
5132,107,132,133
5133,108,123,131
5134,109,123,116
5135,110,135,129
5136,111,136,120
5137,112,122,122
5138,113,122,129
5139,114,137,130
5140,115,120,126
5141,116,125,127
5142,117,117,135
5143,118,116,120
5144,119,132,135
5145,120,124,145
5146,121,134,128
5147,122,127,119
5148,123,140,152
5149,124,138,132
5150,125,142,138
5151,126,136,130
5152,127,136,137
5153,16,116,126
5154,17,120,132
5155,18,128,139
5156,19,141,142
5157,20,116,129
5158,21,128,124
5159,22,123,122
5160,23,127,123
5161,24,123,137
5162,25,119,139
5163,26,130,141
5164,27,137,139
5165,28,134,139
5166,29,132,122
5167,30,113,123
5168,31,127,135
5169,32,123,134
5170,33,126,132
5171,34,124,137
5172,35,122,120
5173,36,127,138
5174,37,132,133
5175,38,124,120
5176,39,131,116
5177,40,124,136
5178,41,140,132
5179,42,119,123
5180,43,130,122
5181,44,124,131
5182,45,134,126
5183,46,127,122
5184,47,127,124
5185,48,130,133
5186,49,132,124
5187,50,114,134
5188,51,115,127
5189,52,113,131
5190,53,136,126
5191,54,142,130
5192,55,131,129
5193,56,132,127
5194,57,127,129
5195,58,128,126
5196,59,123,134
5197,60,125,122
5198,61,137,127
5199,62,145,135
5200,63,137,124
5201,64,125,119
5202,65,131,141
5203,66,120,126
5204,67,139,117
5205,68,137,123
5206,69,117,123
5207,70,131,125
5208,71,127,123
5209,72,125,130
5210,73,128,150
5211,74,127,125
5212,75,122,137
5213,76,134,121
5214,77,136,131
5215,78,123,138
5216,79,136,113
5217,80,136,123
5218,81,124,139
5219,82,128,125
5220,83,126,124
5221,84,126,98
5222,85,123,127
5223,86,128,117
5224,87,133,128
5225,88,138,124
5226,89,123,138
5227,90,142,119
5228,91,135,116
5229,92,139,123
5230,93,120,131
5231,94,133,122
5232,95,135,135
5233,96,120,133
5234,97,128,131
5235,98,131,111
5236,99,122,129
5237,100,124,119
5238,101,130,124
5239,102,142,116
5240,103,127,131
5241,104,137,147
5242,105,123,132
5243,106,125,122
5244,107,146,128
5245,108,121,144
5246,109,146,124
5247,110,133,132
5248,111,136,148
5249,112,110,121
5250,113,136,132
5251,114,120,134
5252,115,144,135
5253,116,138,137
5254,117,128,136
5255,118,114,137
5256,119,133,130
5257,120,129,130
5258,121,123,123
5259,122,128,136
5260,123,137,139
5261,124,139,135
5262,125,125,119
5263,126,122,120
5264,127,137,124
5265,16,139,130
5266,17,130,124
5267,18,127,120
5268,19,128,124
5269,20,112,133
5270,21,150,124
5271,22,125,128
5272,23,132,134
5273,24,140,129
5274,25,122,130
5275,26,117,148
5276,27,136,131
5277,28,131,133
5278,29,118,120
5279,30,125,133
5280,31,132,126
5281,32,117,105
5282,33,106,128
5283,34,130,124
5284,35,127,119
5285,36,136,134
5286,37,145,148
5287,38,126,134
5288,39,120,128
5289,40,147,140
5290,41,126,112
5291,42,131,126
5292,43,134,118
5293,44,134,131
5294,45,116,133
5295,46,132,135
5296,47,128,126
5297,48,130,125
5298,49,125,139
5299,50,109,118
5300,51,129,132
5301,52,140,122
5302,53,129,125
5303,54,133,135
5304,55,144,134
5305,56,132,128
5306,57,131,128
5307,58,129,118
5308,59,116,123
5309,60,129,129
5310,61,126,124
5311,62,135,130
5312,63,118,135
5313,64,126,130
5314,65,131,117
5315,66,124,117
5316,67,125,129
5317,68,136,134
5318,69,120,126
5319,70,130,131
5320,71,124,135
5321,72,135,143
5322,73,121,119
5323,74,127,116
5324,75,132,115
5325,76,121,139
5326,77,133,137
5327,78,135,118
5328,79,131,127
5329,80,128,108
5330,81,133,121
5331,82,125,139
5332,83,119,137
5333,84,132,130
5334,85,128,123
5335,86,125,128
5336,87,132,124
5337,88,139,129
5338,89,126,122
5339,90,140,131
5340,91,120,121
5341,92,117,136
5342,93,127,129
5343,94,133,128
5344,95,128,128
5345,96,121,139
5346,97,109,132
5347,98,118,129
5348,99,133,125
5349,100,133,132
5350,101,125,128
5351,102,135,118
5352,103,117,115
5353,104,140,123
5354,105,125,126
5355,106,109,139
5356,107,117,131
5357,108,125,122
5358,109,129,127
5359,110,128,134
5360,111,118,134
5361,112,139,121
5362,113,135,129
5363,114,124,122
5364,115,120,137
5365,116,122,128
5366,117,125,139
5367,118,129,133
5368,119,128,137
5369,120,108,118
5370,121,140,126
5371,122,139,136
5372,123,124,132
5373,124,150,133
5374,125,126,133
5375,126,134,141
5376,127,135,137
5377,16,132,123
5378,17,123,103
5379,18,139,117
5380,19,135,143
5381,20,140,118
5382,21,141,136
5383,22,136,140
5384,23,124,141
5385,24,126,140
5386,25,141,120
5387,26,127,112
5388,27,137,129
5389,28,134,127
5390,29,135,131
5391,30,124,123
5392,31,134,143
5393,32,130,137
5394,33,139,124
5395,34,109,126
5396,35,118,116
5397,36,118,137
5398,37,134,128
5399,38,125,136
5400,39,141,121
5401,40,126,128
5402,41,138,132
5403,42,133,130
5404,43,122,124
5405,44,126,126
5406,45,117,116
5407,46,123,127
5408,47,131,134
5409,48,123,125
5410,49,129,131
5411,50,121,123
5412,51,125,139
5413,52,126,118
5414,53,123,120
5415,54,130,139
5416,55,132,124
5417,56,124,134
5418,57,118,130
5419,58,125,120
5420,59,122,120
5421,60,120,127
5422,61,134,126
5423,62,133,141
5424,63,115,115
5425,64,138,124
5426,65,133,127
5427,66,131,122
5428,67,123,121
5429,68,135,124
5430,69,125,130
5431,70,124,117
5432,71,133,126
5433,72,133,143
5434,73,123,124
5435,74,141,141
5436,75,122,127
5437,76,130,120
5438,77,133,127
5439,78,130,127
5440,79,142,130
5441,80,117,122
5442,81,132,132
5443,82,132,122
5444,83,126,138
5445,84,122,135
5446,85,145,130
5447,86,116,121
5448,87,113,132
5449,88,124,144
5450,89,137,130
5451,90,125,117
5452,91,116,134
5453,92,124,127
5454,93,127,124
5455,94,129,136
5456,95,124,131
5457,96,112,144
5458,97,138,129
5459,98,139,129
5460,99,115,130
5461,100,135,130
5462,101,133,133
5463,102,129,122
5464,103,119,124
5465,104,134,139
5466,105,126,120
5467,106,133,124
5468,107,132,132
5469,108,124,141
5470,109,131,128
5471,110,122,123
5472,111,138,134
5473,112,133,136
5474,113,127,134
5475,114,136,147
5476,115,122,125
5477,116,120,115
5478,117,127,130
5479,118,131,128
5480,119,124,136
5481,120,126,126
5482,121,130,124
5483,122,117,149
5484,123,119,133
5485,124,136,134
5486,125,144,131
5487,126,123,120
5488,127,135,124
5489,16,121,141
5490,17,136,126
5491,18,105,112
5492,19,143,123
5493,20,142,130
5494,21,127,124
5495,22,131,128
5496,23,116,123
5497,24,130,120
5498,25,139,128
5499,26,123,122
5500,27,129,112
5501,28,131,125
5502,29,134,124
5503,30,114,127
5504,31,143,134
5505,32,126,126
5506,33,140,133
5507,34,121,130
5508,35,118,125
5509,36,120,129
5510,37,109,138
5511,38,127,139
5512,39,125,106
5513,40,123,145
5514,41,126,122
5515,42,125,120
5516,43,120,130
5517,44,133,126
5518,45,120,137
5519,46,128,137
5520,47,124,134
5521,48,128,130
5522,49,120,115
5523,50,145,123
5524,51,120,128
5525,52,129,123
5526,53,121,126
5527,54,129,139
5528,55,117,129
5529,56,131,109
5530,57,127,130
5531,58,129,128
5532,59,147,137
5533,60,130,138
5534,61,119,130
5535,62,137,122
5536,63,131,116
5537,64,124,130
5538,65,125,134
5539,66,121,123
5540,67,127,132
5541,68,139,133
5542,69,127,135
5543,70,136,117
5544,71,135,123
5545,72,129,130
5546,73,131,134
5547,74,116,131
5548,75,126,119
5549,76,129,125
5550,77,130,119
5551,78,142,127
5552,79,122,129
5553,80,146,122
5554,81,131,129
5555,82,122,121
5556,83,124,132
5557,84,147,124
5558,85,141,119
5559,86,126,139
5560,87,114,125
5561,88,118,127
5562,89,127,125
5563,90,145,125
5564,91,116,143
5565,92,140,126
5566,93,125,135
5567,94,126,126
5568,95,130,131
5569,96,114,115
5570,97,130,119
5571,98,118,122
5572,99,131,116
5573,100,127,119
5574,101,129,138
5575,102,128,137
5576,103,132,122
5577,104,131,123
5578,105,129,119
5579,106,121,121
5580,107,127,128
5581,108,130,122
5582,109,141,126
5583,110,139,122
5584,111,130,122
5585,112,122,135
5586,113,120,133
5587,114,112,120
5588,115,120,120
5589,116,129,104
5590,117,148,129
5591,118,116,135
5592,119,124,133
5593,120,116,141
5594,121,117,112
5595,122,129,124
5596,123,129,127
5597,124,132,123
5598,125,126,125
5599,126,124,133
5600,127,123,128
5601,16,134,132
5602,17,124,125
5603,18,150,134
5604,19,117,119
5605,20,117,123
5606,21,120,141
5607,22,128,129
5608,23,123,121
5609,24,142,139
5610,25,131,121
5611,26,140,124
5612,27,141,136
5613,28,116,135
5614,29,124,126
5615,30,133,130
5616,31,129,122
5617,32,116,130
5618,33,117,130
5619,34,129,119
5620,35,130,124
5621,36,124,128
5622,37,122,135
5623,38,137,133
5624,39,133,132
5625,40,127,133
5626,41,116,126
5627,42,132,130
5628,43,127,141
5629,44,142,138
5630,45,128,137
5631,46,124,125
5632,47,122,121
5633,48,120,114
5634,49,129,128
5635,50,135,137
5636,51,135,122
5637,52,131,111
5638,53,127,139
5639,54,128,132
5640,55,133,129
5641,56,122,124
5642,57,125,120
5643,58,138,123
5644,59,124,128
5645,60,114,133
5646,61,130,135
5647,62,121,137
5648,63,135,121
5649,64,146,129
5650,65,118,131
5651,66,125,124
5652,67,125,126
5653,68,128,124
5654,69,118,126
5655,70,130,123
5656,71,120,126
5657,72,134,148
5658,73,130,131
5659,74,120,125
5660,75,120,128
5661,76,112,147
5662,77,128,136
5663,78,130,131
5664,79,145,120
5665,80,117,120
5666,81,129,138
5667,82,124,128
5668,83,134,133
5669,84,121,125
5670,85,128,129
5671,86,133,129
5672,87,117,131
5673,88,135,121
5674,89,128,150
5675,90,128,128
5676,91,117,130
5677,92,126,122
5678,93,132,134
5679,94,126,128
5680,95,119,122
5681,96,153,125
5682,97,128,137
5683,98,120,130
5684,99,117,127
5685,100,113,127
5686,101,119,115
5687,102,129,115
5688,103,109,114
5689,104,136,127
5690,105,127,144
5691,106,130,130
5692,107,131,130
5693,108,119,122
5694,109,127,136
5695,110,133,122
5696,111,117,124
5697,112,129,131
5698,113,134,129
5699,114,131,122
5700,115,135,134
5701,116,131,138
5702,117,134,122
5703,118,135,129
5704,119,133,125
5705,120,148,138
5706,121,109,145
5707,122,128,118
5708,123,119,128
5709,124,133,127
5710,125,125,126
5711,126,124,134
5712,127,127,130
5713,16,127,138
5714,17,118,116
5715,18,130,118
5716,19,124,121
5717,20,118,135
5718,21,129,124
5719,22,140,127
5720,23,124,130
5721,24,122,130
5722,25,134,132
5723,26,133,130
5724,27,127,144
5725,28,122,127
5726,29,126,120
5727,30,127,118
5728,31,119,141
5729,32,129,123
5730,33,132,136
5731,34,132,121
5732,35,136,117
5733,36,138,113
5734,37,122,135
5735,38,117,128
5736,39,126,129
5737,40,136,133
5738,41,132,120
5739,42,125,141
5740,43,135,127
5741,44,122,141
5742,45,130,135
5743,46,122,136
5744,47,129,131
5745,48,116,111
5746,49,121,131
5747,50,132,125
5748,51,137,136
5749,52,122,126
5750,53,110,125
5751,54,114,123
5752,55,138,144
5753,56,118,126
5754,57,126,126
5755,58,118,127
5756,59,127,133
5757,60,123,137
5758,61,122,114
5759,62,121,125
5760,63,121,126
5761,64,124,147
5762,65,112,130
5763,66,127,116
5764,67,130,133
5765,68,129,132
5766,69,133,142
5767,70,143,132
5768,71,126,125
5769,72,128,134
5770,73,122,145
5771,74,124,122
5772,75,122,143
5773,76,125,128
5774,77,120,136
5775,78,126,130
5776,79,139,135
5777,80,128,128
5778,81,125,132
5779,82,106,135
5780,83,127,116
5781,84,137,128
5782,85,128,140
5783,86,136,127
5784,87,137,133
5785,88,139,135
5786,89,120,122
5787,90,133,139
5788,91,114,128
5789,92,117,119
5790,93,139,128
5791,94,120,127
5792,95,113,128
5793,96,130,117
5794,97,125,134
5795,98,126,134
5796,99,118,132
5797,100,144,129
5798,101,142,127
5799,102,117,134
5800,103,138,120
5801,104,135,128
5802,105,130,129
5803,106,124,125
5804,107,122,118
5805,108,126,138
5806,109,119,130
5807,110,142,119
5808,111,131,129
5809,112,125,140
5810,113,128,141
5811,114,137,120
5812,115,124,138
5813,116,127,112
5814,117,127,127
5815,118,133,136
5816,119,128,133
5817,120,117,127
5818,121,123,125
5819,122,138,131
5820,123,134,129
5821,124,128,133
5822,125,128,130
5823,126,126,138
5824,127,123,117
5825,16,136,126
5826,17,116,118
5827,18,145,140
5828,19,131,135
5829,20,120,148
5830,21,124,142
5831,22,123,128
5832,23,134,131
5833,24,129,123
5834,25,139,124
5835,26,129,128
5836,27,148,132
5837,28,126,137
5838,29,126,117
5839,30,138,135
5840,31,129,116
5841,32,123,119
5842,33,129,148
5843,34,132,140
5844,35,115,130
5845,36,115,117
5846,37,118,126
5847,38,137,146
5848,39,130,138
5849,40,106,112
5850,41,132,127
5851,42,133,139
5852,43,124,123
5853,44,129,117
5854,45,129,125
5855,46,129,108
5856,47,130,112
5857,48,125,134
5858,49,151,123
5859,50,124,136
5860,51,135,135
5861,52,139,110
5862,53,136,135
5863,54,138,141
5864,55,123,144
5865,56,139,124
5866,57,129,115
5867,58,123,124
5868,59,110,114
5869,60,122,133
5870,61,130,131
5871,62,119,126
5872,63,129,140
5873,64,130,131
5874,65,139,138
5875,66,117,129
5876,67,116,128
5877,68,127,135
5878,69,130,118
5879,70,135,129
5880,71,115,134
5881,72,130,125
5882,73,115,128
5883,74,122,131
5884,75,122,122
5885,76,131,117
5886,77,132,126
5887,78,131,121
5888,79,112,127
5889,80,121,128
5890,81,126,119
5891,82,109,135
5892,83,140,123
5893,84,117,122
5894,85,119,135
5895,86,127,128
5896,87,136,118
5897,88,122,141
5898,89,127,122
5899,90,142,132
5900,91,140,117
5901,92,133,128
5902,93,118,106
5903,94,132,129
5904,95,134,120
5905,96,115,118
5906,97,135,122
5907,98,136,118
5908,99,125,120
5909,100,138,125
5910,101,129,126
5911,102,129,139
5912,103,128,123
5913,104,132,116
5914,105,128,102
5915,106,110,135
5916,107,121,134
5917,108,118,119
5918,109,145,135
5919,110,140,144
5920,111,138,115
5921,112,138,127
5922,113,126,117
5923,114,137,132
5924,115,129,143
5925,116,125,126
5926,117,134,127
5927,118,137,142
5928,119,140,114
5929,120,128,127
5930,121,121,137
5931,122,134,120
5932,123,144,133
5933,124,122,133
5934,125,125,110
5935,126,133,131
5936,127,135,132
5937,16,132,121
5938,17,121,116
5939,18,114,136
5940,19,143,129
5941,20,123,138
5942,21,131,121
5943,22,119,121
5944,23,139,126
5945,24,136,129
5946,25,117,141
5947,26,131,104
5948,27,132,138
5949,28,129,124
5950,29,127,131
5951,30,129,127
5952,31,137,133
5953,32,110,134
5954,33,130,124
5955,34,129,124
5956,35,133,130
5957,36,142,119
5958,37,119,123
5959,38,109,131
5960,39,122,124
5961,40,136,126
5962,41,129,140
5963,42,133,141
5964,43,127,130
5965,44,123,125
5966,45,126,127
5967,46,126,131
5968,47,137,118
5969,48,117,126
5970,49,132,138
5971,50,136,125
5972,51,121,117
5973,52,146,126
5974,53,129,135
5975,54,135,127
5976,55,132,126
5977,56,140,134
5978,57,138,140
5979,58,129,125
5980,59,130,115
5981,60,120,121
5982,61,120,114
5983,62,128,125
5984,63,130,125
5985,64,118,130
5986,65,136,128
5987,66,134,128
5988,67,137,121
5989,68,130,135
5990,69,145,133
5991,70,132,128
5992,71,132,123
5993,72,144,136
5994,73,115,139
5995,74,136,121
5996,75,130,125
5997,76,125,122
5998,77,129,136
5999,78,138,117
6000,79,130,118
6001,80,136,125
6002,81,139,124
6003,82,130,122
6004,83,123,148
6005,84,124,127
6006,85,123,132
6007,86,128,131
6008,87,133,134
6009,88,140,132
6010,89,133,129
6011,90,135,134
6012,91,149,139
6013,92,123,123
6014,93,135,137
6015,94,135,122
6016,95,133,131
6017,96,130,129
6018,97,121,116
6019,98,123,127
6020,99,133,123
6021,100,122,126
6022,101,147,116
6023,102,124,123
6024,103,129,118
6025,104,126,106
6026,105,140,144
6027,106,132,121
6028,107,121,134
6029,108,130,126
6030,109,116,134
6031,110,151,138
6032,111,126,126
6033,112,135,132
6034,113,128,134
6035,114,119,133
6036,115,128,141
6037,116,126,128
6038,117,132,126
6039,118,129,130
6040,119,123,122
6041,120,129,127
6042,121,123,124
6043,122,120,134
6044,123,137,130
6045,124,126,131
6046,125,139,138
6047,126,129,126
6048,127,114,129
6049,16,118,122
6050,17,124,126
6051,18,119,126
6052,19,118,124
6053,20,122,144
6054,21,137,125
6055,22,119,123
6056,23,121,134
6057,24,116,125
6058,25,143,135
6059,26,112,126
6060,27,134,129
6061,28,121,113
6062,29,123,135
6063,30,120,118
6064,31,127,118
6065,32,127,125
6066,33,118,121
6067,34,130,119
6068,35,117,121
6069,36,138,117
6070,37,130,121
6071,38,138,129
6072,39,130,123
6073,40,133,125
6074,41,119,132
6075,42,123,104
6076,43,122,126
6077,44,135,131
6078,45,120,136
6079,46,132,130
6080,47,124,131
6081,48,135,120
6082,49,123,119
6083,50,124,128
6084,51,153,125
6085,52,120,126
6086,53,131,138
6087,54,127,127
6088,55,129,117
6089,56,132,137
6090,57,112,121
6091,58,125,117
6092,59,125,129
6093,60,127,124
6094,61,132,136
6095,62,123,107
6096,63,123,127
6097,64,132,139
6098,65,130,125
6099,66,116,123
6100,67,127,125
6101,68,146,133
6102,69,136,127
6103,70,119,131
6104,71,129,137
6105,72,119,146
6106,73,120,128
6107,74,127,135
6108,75,121,140
6109,76,123,134
6110,77,132,135
6111,78,138,128
6112,79,126,131
6113,80,124,133
6114,81,119,137
6115,82,113,141
6116,83,137,134
6117,84,142,128
6118,85,130,140
6119,86,115,134
6120,87,128,128
6121,88,112,116
6122,89,135,125
6123,90,136,133
6124,91,128,117
6125,92,146,111
6126,93,124,127
6127,94,146,119
6128,95,131,128
6129,96,128,135
6130,97,138,125
6131,98,130,123
6132,99,140,142
6133,100,137,141
6134,101,132,120
6135,102,130,143
6136,103,134,117
6137,104,130,119
6138,105,140,128
6139,106,123,136
6140,107,128,119
6141,108,129,125
6142,109,137,129
6143,110,133,112
6144,111,139,120
6145,112,135,127
6146,113,135,116
6147,114,123,128
6148,115,112,117
6149,116,127,132
6150,117,127,124
6151,118,120,123
6152,119,127,118
6153,120,129,137
6154,121,142,140
6155,122,113,128
6156,123,133,115
6157,124,125,127
6158,125,134,129
6159,126,123,133
6160,127,123,129
6161,16,135,116
6162,17,122,123
6163,18,122,118
6164,19,136,124
6165,20,138,131
6166,21,127,120
6167,22,137,137
6168,23,126,126
6169,24,135,122
6170,25,116,127
6171,26,111,139
6172,27,134,121
6173,28,120,125
6174,29,128,123
6175,30,122,132
6176,31,122,124
6177,32,146,132
6178,33,125,138
6179,34,131,132
6180,35,118,115
6181,36,122,133
6182,37,125,141
6183,38,123,141
6184,39,133,137
6185,40,125,135
6186,41,121,127
6187,42,115,131
6188,43,126,129
6189,44,123,128
6190,45,112,130
6191,46,119,131
6192,47,140,136
6193,48,130,122
6194,49,125,114
6195,50,114,127
6196,51,129,122
6197,52,135,131
6198,53,130,141
6199,54,121,132
6200,55,123,122
6201,56,130,142
6202,57,126,110
6203,58,128,125
6204,59,138,121
6205,60,129,126
6206,61,114,139
6207,62,126,115
6208,63,131,118
6209,64,119,120
6210,65,128,126
6211,66,137,137
6212,67,132,144
6213,68,124,122
6214,69,139,126
6215,70,117,118
6216,71,121,127
6217,72,125,117
6218,73,129,117
6219,74,143,128
6220,75,120,125
6221,76,132,123
6222,77,135,129
6223,78,130,129
6224,79,134,135
6225,80,130,121
6226,81,117,127
6227,82,130,125
6228,83,125,123
6229,84,121,141
6230,85,108,132
6231,86,114,121
6232,87,127,135
6233,88,130,125
6234,89,148,130
6235,90,137,126
6236,91,130,133
6237,92,134,144
6238,93,134,115
6239,94,131,123
6240,95,119,114
6241,96,118,121
6242,97,132,137
6243,98,123,127
6244,99,140,128
6245,100,140,133
6246,101,127,135
6247,102,123,131
6248,103,127,124
6249,104,139,119
6250,105,133,141
6251,106,143,126
6252,107,128,132
6253,108,129,134
6254,109,134,127
6255,110,116,107
6256,111,146,123
6257,112,130,137
6258,113,132,130
6259,114,130,140
6260,115,139,135
6261,116,129,123
6262,117,124,119
6263,118,121,140
6264,119,134,120
6265,120,140,117
6266,121,129,133
6267,122,116,124
6268,123,132,136
6269,124,110,117
6270,125,128,132
6271,126,133,124
6272,127,113,130
6273,16,144,135
6274,17,133,120
6275,18,140,122
6276,19,131,128
6277,20,136,128
6278,21,124,132
6279,22,128,129
6280,23,120,107
6281,24,148,123
6282,25,131,112
6283,26,127,131
6284,27,126,135
6285,28,137,133
6286,29,134,131
6287,30,127,121
6288,31,134,130
6289,32,126,128
6290,33,130,114
6291,34,132,135
6292,35,128,136
6293,36,124,130
6294,37,121,133
6295,38,124,122
6296,39,145,142
6297,40,133,126
6298,41,124,129
6299,42,132,117
6300,43,132,120
6301,44,116,142
6302,45,122,125
6303,46,126,129
